//item_random.txt
// ランダム取得系のアイテムを設定
// RandomID,ItemID,Rate

//Old_Blue_Box#古く青い箱#
1,969,200	//黄金
4,31795,1	//[衣装] エレファントフェアリー
4,31796,1	//[衣装] ピンクイルカ
4,31797,1	//[衣装] シーズーロング
4,31798,1	//[衣装] ベビーパンダ
4,31799,1	//[衣装] プリティーホワイトベア
4,31804,1	//[衣装] 花柄帽子
4,31805,1	//[衣装] サングラス帽
4,31806,1	//[衣装] 青いカエル帽子
4,31807,1	//[衣装] クジャクの帽子
4,31808,1	//[衣装] 学者帽(赤)
4,31809,1	//[衣装] とんがり帽子(赤)
4,31810,1	//[衣装] 天使のヘアバンド(青)
4,31811,1	//[衣装] 盗賊の頭巾
4,31812,1	//[衣装] 輝く電球のヘアバンド
4,31813,1	//[衣装] 肩乗りルナティック
4,31814,1	//[衣装] ルナティック家族バルーン
4,31815,1	//[衣装] アンゴラの遺志
4,31816,1	//[衣装] 月の使者の羽衣
4,31817,1	//[衣装] ラビットツーサイドアップ
4,31818,1	//[衣装] Top Player
4,31821,1	//[衣装] ジェジェキャップ
4,31823,1	//[衣装] 鼻眼鏡
4,31824,1	//[衣装] 化け猫仮面
4,31825,1	//[衣装] 悪魔の舌
4,31826,1	//[衣装] ちょいわるベア帽
4,31827,1	//[衣装] サイドおさげフード
4,31830,1	//[衣装] 竜騎士の眼帯
4,31831,1	//[衣装] ディスガイズの外套
4,31832,1	//[衣装] ハチワレ猫の魔女帽子
4,31833,1	//[衣装] ハロウィンネコショート
4,31834,1	//[衣装] ハロウィンネコロング
4,31836,1	//[衣装] ブラジリスの発明家の帽子
4,31837,1	//[衣装] サメの被り物
4,31838,1	//[衣装] ウルドの月桂冠
4,31839,1	//[衣装] ウルドの翼
4,31840,1	//[衣装] サイバーヘッドセット
4,31842,1	//[衣装] 剛勇無双の紋帽子
4,31843,1	//[衣装] ヘヴンリーオーダー
4,31844,1	//[衣装] 暴徒のスカーフ
4,31845,1	//[衣装] 近衛兵の帽子
4,31846,1	//[衣装] ラブリーリボンヘアー
4,31847,1	//[衣装] 瞬くカクテルブルーアイ
4,31848,1	//[衣装] ローズゴシックボンネット
4,31849,1	//[衣装] ランナウェー・アクセラレータ
4,31850,1	//[衣装] パナギアの贈り物
4,31851,1	//[衣装] ファランクス
4,31852,1	//[衣装] ウィッチケープ
4,31853,1	//[衣装] ゾンビのお面
4,31854,1	//[衣装] スイーツパーティー
4,31855,1	//[衣装] チョコきのこウィッグ
4,31856,1	//[衣装] エアリーツーサイドアップ(ブロンド)
4,31857,1	//[衣装] エアリーツーサイドアップ(シルバー)
4,31858,1	//[衣装] シニョンプリンセスウェーブ(青)
4,31859,1	//[衣装] シニョンプリンセスウェーブ(赤)
4,31860,1	//[衣装] シニョンプリンセスウェーブ(黄)
4,31861,1	//[衣装] シニョンプリンセスウェーブ(緑)
4,31862,1	//[衣装] シニョンプリンセスウェーブ(黒)
4,31863,1	//[衣装] シニョンプリンセスウェーブ(白)
4,31864,1	//[衣装] シニョンプリンセスウェーブ(紅)
4,31865,1	//[衣装] シニョンプリンセスウェーブ(紫)
4,31866,1	//[衣装] 三つ編みカチューシャ(青)
4,31867,1	//[衣装] 三つ編みカチューシャ(赤)
4,31868,1	//[衣装] 三つ編みカチューシャ(黄)
4,31869,1	//[衣装] 三つ編みカチューシャ(緑)
4,31870,1	//[衣装] 三つ編みカチューシャ(黒)
4,31871,1	//[衣装] 三つ編みカチューシャ(白)
4,31872,1	//[衣装] 三つ編みカチューシャ(紅)
4,31873,1	//[衣装] 三つ編みカチューシャ(紫)
4,31874,1	//[衣装] エキゾチックボブL(水色)
4,31875,1	//[衣装] エキゾチックボブL(黄)
4,31876,1	//[衣装] エキゾチックボブL(白)
4,31877,1	//[衣装] エキゾチックボブL(薄紫)
4,31878,1	//[衣装] エキゾチックボブR(桃)
4,31879,1	//[衣装] エキゾチックボブR(青緑)
4,31880,1	//[衣装] エキゾチックボブR(漆黒)
4,31881,1	//[衣装] エキゾチックボブR(茶)
4,31882,1	//[衣装] くわえたチョコスティック
4,31883,1	//[衣装] フォックスヘア
4,31884,1	//[衣装] デモニッシュヘルム
4,31885,1	//[衣装] タイラントオブアース
4,31887,1	//[衣装] スノウノウマフラー
4,31888,1	//[衣装] たれホワイトタイガー人形
4,31889,1	//[衣装] ジェミニクラウン
4,31890,1	//[衣装] サジタリウスダイアデム
4,31902,1	//[衣装] 一零式冷たい目
4,31903,1	//[衣装] ホワイトスネイク
4,31904,1	//[衣装] スノーパレード帽
4,31905,1	//[衣装] ブランネージュプランス
4,31906,1	//[衣装] 肉球守護石のニット帽(ピンク)
4,31907,1	//[衣装] 肉球守護石のニット帽(ブラウン)
4,31909,1	//[衣装] セブン-イレブンニット帽
4,31910,1	//[衣装] ふわふわの白ヒゲ
4,31911,1	//[衣装] リトルガーデン
4,31912,1	//[衣装] ブラックヴェール
4,31913,1	//[衣装] ブラックフェザー
4,31914,1	//[衣装] ミニベレーヘアバンド
4,31915,1	//[衣装] スウィートコロネ
4,31916,1	//[衣装] フリルのつけ襟
4,31917,1	//[衣装] 栄光の御旗(赤)
4,31918,1	//[衣装] パーティーメンバー募集帽
4,31919,1	//[衣装] 友達募集帽
4,31920,1	//[衣装] ウェスタングレイス
4,31921,1	//[衣装] フェアリーロング(桜)
4,31922,1	//[衣装] ふんわりセミロング(シルバー)
4,31923,1	//[衣装] ベビーホッキョクグマ
4,31924,1	//[衣装] 瞬く青い目
4,31927,1	//[衣装] くわえたえんぴつ（青）
4,31928,1	//[衣装] 試験管ヘアバンド
4,31929,1	//[衣装] スマイル通学帽
4,31930,1	//[衣装] マイクスタンド
4,31931,1	//[衣装] ハーフリムメガネ
4,31932,1	//[衣装] スーツの襟
4,31933,1	//[衣装] 雅人形ロングヘア(薄紫)
4,31934,1	//[衣装] 瞬く桜姫の瞳
4,31935,1	//[衣装] ベビードラゴン
4,31936,1	//[衣装] ハニーナッツドーナツ
4,31937,1	//[衣装] ユニコーンの髪飾り
4,31938,1	//[衣装] ゆる編みローツイン
4,31939,1	//[衣装] カーネーションの花冠
4,31940,1	//[衣装] ギの仮面
4,31941,1	//[衣装] スーパーセル
4,31942,1	//[衣装] 可憐な薔薇
4,31943,1	//[衣装] 雨蛙のフード
4,31944,1	//[衣装] エレガントウェーブ
4,31946,1	//[衣装] 魔王の目
4,31947,1	//[衣装] ダークネスホーン
4,31948,1	//[衣装] イリュージョンアイズ
4,31949,1	//[衣装] ディアボロスウィング
4,31950,1	//[衣装] リスの被り物
4,31951,1	//[衣装] 甘えた白猫
4,31952,1	//[衣装] ゲートオブネザーワールド
4,31953,1	//[衣装] コル・コアヘッドフォン
4,31954,1	//[衣装] 隷属の首輪
4,31959,1	//[衣装] ルーンナイトウェーブ(黒)
4,31960,1	//[衣装] ルーンナイトウェーブ(青)
4,31961,1	//[衣装] ルーンナイトウェーブ(緑)
4,31962,1	//[衣装] ルーンナイトウェーブ(紅)
4,31963,1	//[衣装] ルーンナイトウェーブ(桃)
4,31964,1	//[衣装] ルーンナイトウェーブ(紫)
4,31965,1	//[衣装] ルーンナイトウェーブ
4,31966,1	//[衣装] ルーンナイトウェーブ(白)
4,31967,1	//[衣装] ルーンナイトウェーブ(黄)
4,31968,1	//[衣装] アークビショップポニー(黒)
4,31969,1	//[衣装] アークビショップポニー(薄紫)
4,31970,1	//[衣装] アークビショップポニー
4,31971,1	//[衣装] アークビショップポニー(白)
4,31973,1	//[衣装] 桜サングラス
4,31975,1	//[衣装] スウィートポテト

//Jewel_Sword#ジュエルソード#
5,715,100	//イエロージェムストーン
5,716,100	//レッドジェムストーン
5,717,100	//ブルージェムストーン
5,718,10	//ガーネット
5,719,10	//アメジスト
5,720,10	//アクアマリン
5,721,10	//エメラルド
5,722,10	//真珠
5,723,10	//ルビー
5,724,10	//呪われたルビー
5,725,10	//サードオニキス
5,726,10	//サファイア
5,727,10	//オパール
5,728,10	//トパーズ
5,729,10	//ジルコン
5,730,5		//ダイヤモンド１カラット
5,731,4		//ダイヤモンド２カラット
5,732,3		//ダイヤモンド３カラット
5,733,2		//損傷したダイヤモンド
5,746,50	//ガラス玉

//Gaia_Sword#ガイアソード#
6,1002,30	//鉄鉱石
6,998,28	//鉄
6,993,26	//イエローライブ
6,1003,24	//石炭
6,992,22	//ウィンドオブヴェルデュール
6,1010,20	//プラコン
6,991,18	//クリスタルブルー
6,990,16	//レッドブラッド
6,999,14	//鋼鉄
6,1011,12	//エンベルタコン
6,757,10	//エルニウム原石
6,756,9		//オリデオコン原石
6,997,8		//グレイトネイチャ
6,996,7		//ラフウィンド
6,995,6		//ミスティックフローズン
6,994,5		//フレイムハート
6,985,4		//エルニウム
6,984,3		//オリデオコン
6,969,2		//黄金
6,714,1		//エンペリウム

//Random_Quiver#ランダム矢筒#
7,12004,1	//矢筒
7,12005,1	//鉄の矢筒
7,12006,1	//鋼鉄の矢筒
7,12007,1	//オリデオコンの矢筒
7,12008,1	//炎の矢筒
7,12009,1	//銀の矢筒
7,12010,1	//風の矢筒
7,12011,1	//岩石の矢筒
7,12012,1	//水晶の矢筒
7,12013,1	//影の矢筒
7,12014,1	//無形の矢筒
7,12015,1	//錆びた矢筒
7,12183,1	//神聖な矢筒

//Set_Of_Taiming_Item#テイミングプレゼントセット#
8,619,1		//まだ熟してないリンゴ
8,620,1		//オレンジジュース
8,621,1		//とても苦い草
8,622,1		//虹色ニンジン
8,623,1		//ハンサムな青年ミミズ
8,624,1		//腐った魚
8,625,1		//錆びた鉄
8,626,1		//モンスタージュース
8,627,1		//甘い牛乳
8,628,1		//よく乾いてるホネ
8,629,1		//歌う花
8,630,1		//朝の露が宿っている苔
8,631,1		//猛毒草
8,632,1		//太っているミミズ
8,633,1		//焼き芋
8,634,1		//熱帯のバナナ
8,635,1		//組織の掟
8,636,1		//宛てがない手紙
8,637,1		//古いホウキ
8,638,1		//純潔の小太刀
8,639,1		//服従の腕輪
8,640,1		//光ってる石
8,641,1		//闇の契約書
8,642,1		//悪魔召喚書
8,659,1		//彼女の想い
8,660,1		//赤いろうそく
8,661,1		//高級エプロン
8,10001,1	//動物の頭蓋兜
8,10002,1	//モンスター酸素マスク
8,10003,1	//透明な頭の防具
8,10004,1	//おしゃぶり
8,10005,1	//ファッションカツラ
8,10006,1	//女王の髪飾り
8,10007,1	//シルクリボン
8,10008,1	//精神棒
8,10009,1	//野生花
8,10010,1	//へこんだ鉄の鍋
8,10011,1	//星のヘアーピン
8,10012,1	//小さな卵殻
8,10013,1	//かばん
8,10014,1	//ロッカー眼鏡
8,10015,1	//緑色のレース
8,10016,1	//金の鈴
8,10017,1	//木のパンツ
8,10018,1	//サルのリング
8,10019,1	//赤いマフラー
8,10020,1	//道士の剣

9,27402,1	//潜在解放(サモナー)
9,27403,1	//潜在解放(星帝)
9,27404,1	//潜在解放(ソウルリーパー)
9,27405,1	//潜在解放(影狼)
9,27406,1	//潜在解放(朧)
9,27407,1	//潜在解放(リベリオン)
9,300499,1	//潜在解放(天帝I)
9,310310,1	//潜在解放(ルーンナイト)
9,310311,1	//潜在解放(ロイヤルガード)
9,310312,1	//潜在解放(ソーサラー)
9,310313,1	//潜在解放(アークビショップ)
9,310314,1	//潜在解放(修羅)
9,310315,1	//潜在解放(シャドウチェイサー)
9,310316,1	//潜在解放(メカニック)
9,310317,1	//潜在解放(ジェネティック)
9,310331,1	//潜在解放(ウォーロック)
9,310332,1	//潜在解放(ギロチンクロス)
9,310333,1	//潜在解放(ミンストレル)
9,310334,1	//潜在解放(レンジャー)
9,310335,1	//潜在解放(ワンダラー)
9,310940,1	//潜在覚醒(インスピレーションI)
9,310941,1	//潜在覚醒(アースドライブI)
9,310942,1	//潜在覚醒(ジャックフロスト)
9,310943,1	//潜在覚醒(クリムゾンロックI)
9,310944,1	//潜在覚醒(サモンベントス)
9,310945,1	//潜在覚醒(サイキックウェーブI)
9,310946,1	//潜在覚醒(サイキックウェーブII)
9,310947,1	//潜在覚醒(ヴェラチュールスピアーI)
9,310948,1	//潜在覚醒(アローストーム)
9,310949,1	//潜在覚醒(アローストームII)
9,310950,1	//潜在覚醒(シビアレインストーム)
9,310951,1	//潜在覚醒(シビアレインストームII)
9,310952,1	//潜在覚醒(ジュデックス)
9,310953,1	//潜在覚醒(ジュデックスII)
9,310954,1	//潜在覚醒(イグニッションブレイク)
9,310955,1	//潜在覚醒(イグニッションブレイクII)
9,310956,1	//潜在覚醒(ソニックウェーブI)
9,310957,1	//潜在覚醒(獅子吼)
9,310958,1	//潜在覚醒(獅子吼II)
9,310959,1	//潜在覚醒(アームズキャノン)
9,310960,1	//潜在覚醒(アックストルネードI)
9,310961,1	//潜在覚醒(クレイジーウィード)
9,310962,1	//潜在覚醒(カートキャノンI)
9,310963,1	//潜在覚醒(ローリングカッターI)
9,310964,1	//潜在覚醒(クロスリッパースラッシャーI)
9,310965,1	//潜在覚醒(トライアングルショットI)
9,310966,1	//潜在覚醒(フェイタルメナスI)
9,310967,1	//潜在覚醒(風魔手裏剣 -乱華-I)
9,310968,1	//潜在覚醒(十文字斬りI)
9,310971,1	//潜在覚醒(バニシングバスター)
9,310972,1	//潜在覚醒(ラウンドトリップI)
9,310973,1	//潜在覚醒(満月脚)
9,310974,1	//潜在覚醒(太陽爆発I)
9,310975,1	//潜在覚醒(満月脚II)
9,310976,1	//潜在覚醒(エスハ)
9,310977,1	//潜在覚醒(死霊爆発I)
9,310978,1	//潜在覚醒(大トロ)
9,310979,1	//潜在覚醒(サベージの魂)
9,310980,1	//潜在覚醒(マタタビランスI)
9,310981,1	//潜在覚醒(イヌハッカメテオI)
9,311891,1	//潜在解放(アークメイジI)
9,311892,1	//潜在解放(アビスチェイサーI)
9,311893,1	//潜在解放(インクイジターI)
9,311894,1	//潜在解放(インペリアルガードI)
9,311895,1	//潜在解放(ウィンドホークI)
9,311896,1	//潜在解放(エレメンタルマスターI)
9,311897,1	//潜在解放(カーディナルI)
9,311898,1	//潜在解放(シャドウクロスI)
9,311899,1	//潜在解放(ドラゴンナイトI)
9,311900,1	//潜在解放(トルバドゥールI)
9,311901,1	//潜在解放(トルヴェールI)
9,311902,1	//潜在解放(バイオロI)
9,311903,1	//潜在解放(マイスターI)
9,312031,1	//潜在解放(アークメイジII)
9,312033,1	//潜在解放(アビスチェイサーII)
9,312034,1	//潜在解放(インクイジターII)
9,312035,1	//潜在解放(インペリアルガードII)
9,312036,1	//潜在解放(ウィンドホークII)
9,312037,1	//潜在解放(エレメンタルマスターII)
9,312038,1	//潜在解放(カーディナルII)
9,312039,1	//潜在解放(シャドウクロスII)
9,312040,1	//潜在解放(ドラゴンナイトII)
9,312043,1	//潜在解放(バイオロII)
9,312044,1	//潜在解放(マイスターII)
9,312300,1	//潜在解放(ドラゴンナイトIII)
9,312301,1	//潜在解放(バイオロIII)
9,312303,1	//潜在解放(エレメンタルマスターIII)
9,312304,1	//潜在解放(カーディナルIII)
9,312396,1	//潜在解放(シャドウクロスIII)
9,312397,1	//潜在解放(アビスチェイサーIII)
9,312473,1	//潜在解放(アークメイジIII)
9,312474,1	//潜在解放(ドラゴンナイトIV)
9,312645,1	//潜在解放(カーディナルIV)
9,312646,1	//潜在解放(ウィンドホークIII)
9,312647,1	//潜在解放(アビスチェイサーIV)
9,312691,1	//潜在解放(カーディナルV)
9,312807,1	//潜在覚醒(ソウルエクスパンションI)
9,312808,1	//潜在覚醒(アースストレインI)
9,312809,1	//潜在覚醒(ジャックフロストII)
9,312810,1	//潜在覚醒(ヘルインフェルノI)
9,312811,1	//潜在覚醒(エイムドボルトI)
9,312812,1	//潜在覚醒(アックスブーメランI)
9,312813,1	//潜在覚醒(パワースイングI)
9,312814,1	//潜在覚醒(アドラムスI)
9,312815,1	//潜在覚醒(キャノンスピアI)
9,312816,1	//潜在覚醒(レイオブジェネシスI)
9,312817,1	//潜在覚醒(シールドプレスI)
9,312818,1	//潜在覚醒(バニシングポイントI)
9,312819,1	//潜在覚醒(スペルフィストI)
9,312820,1	//潜在覚醒(メタリックサウンドI)
9,312821,1	//潜在覚醒(カートトルネードI)
9,312822,1	//潜在覚醒(スポアエクスプロージョンI)
9,312823,1	//潜在覚醒(爆気散弾I)
9,312824,1	//潜在覚醒(雷光弾I)
9,312825,1	//潜在覚醒(天羅地網I)
9,312826,1	//潜在覚醒(流星落下I)
9,312827,1	//潜在覚醒(エスパI)
9,312828,1	//潜在覚醒(ファイアーレインI)
9,312829,1	//潜在覚醒(キャロットビートI)
9,312830,1	//潜在覚醒(サベージの魂II)
9,312831,1	//潜在解放(ルーンナイトII)
9,312832,1	//潜在解放(ウォーロックII)
9,312833,1	//潜在解放(レンジャーII)
9,312834,1	//潜在解放(メカニックII)
9,312835,1	//潜在解放(ギロチンクロスII)
9,312836,1	//潜在解放(アークビショップII)
9,312837,1	//潜在解放(ロイヤルガードII)
9,312838,1	//潜在解放(ソーサラーII)
9,312839,1	//潜在解放(ミンストレル&ワンダラーI)
9,312840,1	//潜在解放(ジェネティックII)
9,312841,1	//潜在解放(シャドウチェイサーII)
9,312842,1	//潜在解放(修羅II)
9,312843,1	//潜在解放(星帝II)
9,312844,1	//潜在解放(ソウルリーパーII)
9,312845,1	//潜在解放(影狼&朧I)
9,312846,1	//潜在解放(リベリオンII)
9,312847,1	//潜在解放(サモナーII)
9,312917,1	//潜在解放(インペリアルガードIII)
9,312918,1	//潜在解放(ウィンドホークIV)
9,312919,1	//潜在解放(トルバドゥール&トルヴェールI)
9,312922,1	//潜在解放(ハイパーノービスI)
9,312923,1	//潜在解放(ソウルアセティックI)
9,312924,1	//潜在解放(ナイトウォッチI)
9,312925,1	//潜在解放(蜃気楼&不知火I)
9,312926,1	//潜在解放(スピリットハンドラーI)
9,312927,1	//潜在解放(アークメイジIV)
9,312930,1	//潜在解放(アビスチェイサーV)
9,312931,1	//潜在解放(アビスチェイサーVI)
9,312932,1	//潜在解放(インクイジターIII)
9,312933,1	//潜在解放(インクイジターIV)
9,312935,1	//潜在解放(インペリアルガードIV)
9,312936,1	//潜在解放(インペリアルガードV)
9,312937,1	//潜在解放(インペリアルガードVI)
9,312938,1	//潜在解放(ウィンドホークV)
9,312939,1	//潜在解放(ウィンドホークVI)
9,312941,1	//潜在解放(エレメンタルマスターIV)
9,312942,1	//潜在解放(エレメンタルマスターV)
9,312944,1	//潜在解放(カーディナルVI)
9,312947,1	//潜在解放(シャドウクロスIV)
9,312948,1	//潜在解放(シャドウクロスV)
9,312949,1	//潜在解放(ドラゴンナイトV)
9,312951,1	//潜在解放(トルバドゥール&トルヴェールII)
9,312952,1	//潜在解放(トルバドゥール&トルヴェールIII)
9,312955,1	//潜在解放(バイオロIV)
9,312958,1	//潜在解放(マイスターIII)
9,312959,1	//潜在解放(マイスターIV)
9,312960,1	//潜在解放(ハイパーノービスII)
9,312961,1	//潜在解放(ハイパーノービスIII)
9,312962,1	//潜在解放(ハイパーノービスIV)
9,312963,1	//潜在解放(天帝II)
9,312964,1	//潜在解放(天帝III)
9,312965,1	//潜在解放(天帝IV)
9,312966,1	//潜在解放(ソウルアセティックII)
9,312967,1	//潜在解放(ソウルアセティックIII)
9,312968,1	//潜在解放(ソウルアセティックIV)
9,312969,1	//潜在解放(ナイトウォッチII)
9,312970,1	//潜在解放(ナイトウォッチIII)
9,312971,1	//潜在解放(ナイトウォッチIV)
9,312972,1	//潜在解放(蜃気楼&不知火II)
9,312973,1	//潜在解放(蜃気楼&不知火III)
9,312975,1	//潜在解放(スピリットハンドラーII)
9,312976,1	//潜在解放(スピリットハンドラーIII)
9,312977,1	//潜在解放(スピリットハンドラーIV)
9,312978,1	//潜在解放(マイスターV)
9,312979,1	//潜在解放(スピリットハンドラーV)
9,313196,1	//潜在解放(スピリットハンドラーVI)
9,313269,1	//潜在解放(アビスチェイサーVII)
9,313273,1	//潜在解放(ハイパーノービスV)
9,313274,1	//潜在解放(ハイパーノービスVI)
9,313275,1	//潜在解放(ハイパーノービスVII)
9,313282,1	//潜在解放(スピリットハンドラーVII)
9,313289,1	//潜在覚醒(デュプレライトI)
9,313290,1	//潜在覚醒(カウンタースラッシュI)
9,313292,1	//潜在覚醒(ローリングカッターII)
9,313293,1	//潜在覚醒(十文字斬りII)
9,313294,1	//潜在覚醒(風魔手裏剣 -乱華-II)
9,313295,1	//潜在覚醒(シールドプレスII)
9,313296,1	//潜在覚醒(レイオブジェネシスII)
9,313297,1	//潜在覚醒(シビアレインストームIII)
9,313298,1	//潜在覚醒(アームズキャノンII)
9,313299,1	//潜在覚醒(アックストルネードII)
9,313300,1	//潜在覚醒(アックスブーメランII)
9,313301,1	//潜在覚醒(アローストームIII)
9,313302,1	//潜在覚醒(エイムドボルトII)
9,313303,1	//潜在覚醒(イグニッションブレイクIII)
9,313304,1	//潜在覚醒(スラッグショットI)
9,313305,1	//潜在覚醒(ハンマーオブゴッドI)
9,313306,1	//潜在覚醒(アンチマテリアルブラストI)
9,313307,1	//潜在覚醒(ラウンドトリップII)
9,313308,1	//潜在覚醒(ファイアーレインII)
9,313309,1	//潜在覚醒(トライアングルショットII)
9,313310,1	//潜在覚醒(ヴェラチュールスピアーII)
9,313311,1	//潜在覚醒(ダイヤモンドダストI)
9,313312,1	//潜在覚醒(アースグレイヴI)
9,313313,1	//潜在覚醒(エスパII)
9,313314,1	//潜在覚醒(エスフI)
9,313315,1	//潜在覚醒(死霊爆発II)
9,313316,1	//潜在覚醒(獅子吼III)
9,313317,1	//潜在覚醒(天羅地網II)
9,313318,1	//潜在覚醒(ソウルエクスパンションII)
9,313319,1	//潜在覚醒(クリムゾンロックII)
9,312928,1	//潜在解放(アークメイジV)
9,312945,1	//潜在解放(カーディナルVII)
9,312980,1	//潜在解放(ソウルアセティックV)
9,313283,1	//潜在解放(シャドウクロスVI)
9,313198,1	//潜在解放(マイスターVI)
9,313284,1	//潜在解放(シャドウクロスVII)
9,312943,1	//潜在解放(エレメンタルマスターVI)
9,312974,1	//潜在解放(蜃気楼&不知火IV)
9,312956,1	//潜在解放(バイオロV)
9,312929,1	//潜在解放(アークメイジVI)
9,313374,1	//潜在解放(アークメイジVII)
9,313270,1	//潜在解放(アビスチェイサーVIII)
9,313271,1	//潜在解放(アビスチェイサーIX)
9,312934,1	//潜在解放(インクイジターV)
9,313279,1	//潜在解放(インクイジターVI)
9,313277,1	//潜在解放(インペリアルガードVII)
9,313278,1	//潜在解放(インペリアルガードVIII)
9,312940,1	//潜在解放(ウィンドホークVII)
9,313346,1	//潜在解放(ウィンドホークVIII)
9,313268,1	//潜在解放(エレメンタルマスターVII)
9,313404,1	//潜在解放(エレメンタルマスターVIII)
9,312946,1	//潜在解放(カーディナルVIII)
9,313375,1	//潜在解放(カーディナルIX)
9,313285,1	//潜在解放(シャドウクロスVIII)
9,313403,1	//潜在解放(シャドウクロスIX)
9,313321,1	//潜在解放(スピリットハンドラーVIII)
9,313330,1	//潜在解放(スピリットハンドラーIX)
9,313267,1	//潜在解放(ソウルアセティックVI)
9,313390,1	//潜在解放(ソウルアセティックVII)
9,312950,1	//潜在解放(ドラゴンナイトVI)
9,313272,1	//潜在解放(ドラゴンナイトVII)
9,312953,1	//潜在解放(トルバドゥール&トルヴェールIV)
9,312954,1	//潜在解放(トルバドゥール&トルヴェールV)
9,313064,1	//潜在解放(ナイトウォッチV)
9,313197,1	//潜在解放(ナイトウォッチVI)
9,312957,1	//潜在解放(バイオロVI)
9,313405,1	//潜在解放(バイオロVII)
9,313276,1	//潜在解放(ハイパーノービスVIII)
9,313485,1	//潜在解放(ハイパーノービスIX)
9,313280,1	//潜在解放(マイスターVII)
9,313281,1	//潜在解放(マイスターVIII)
9,313063,1	//潜在解放(蜃気楼&不知火V)
9,313287,1	//潜在解放(蜃気楼&不知火VI)
9,313062,1	//潜在解放(天帝V)
9,313286,1	//潜在解放(天帝VI)
9,313508,1	//潜在解放(インクイジターVII)
9,313493,1	//潜在解放(マイスターIX)
9,313506,1	//潜在解放(アビスチェイサーX)
9,313507,1	//潜在解放(アビスチェイサーXI)
9,313468,1	//潜在解放(アビスチェイサーXII)
9,313489,1	//潜在解放(アークメイジVIII)
9,313490,1	//潜在解放(アークメイジIX)
9,313504,1	//潜在解放(バイオロVIII)
9,313505,1	//潜在解放(バイオロIX)
9,313465,1	//潜在解放(バイオロX)
9,313497,1	//潜在解放(カーディナルX)
9,313498,1	//潜在解放(カーディナルXI)
9,313457,1	//潜在解放(カーディナルXII)
9,313487,1	//潜在解放(ドラゴンナイトVIII)
9,313488,1	//潜在解放(ドラゴンナイトIX)
9,313501,1	//潜在解放(エレメンタルマスターIX)
9,313486,1	//潜在解放(ハイパーノービスX)
9,313443,1	//潜在解放(ハイパーノービスXI)
9,313444,1	//潜在解放(ハイパーノービスXII)
9,313499,1	//潜在解放(インペリアルガードIX)
9,313500,1	//潜在解放(インペリアルガードX)
9,313509,1	//潜在解放(インクイジターVIII)
9,313471,1	//潜在解放(インクイジターIX)
9,313494,1	//潜在解放(マイスターX)
9,313453,1	//潜在解放(マイスターXI)
9,313512,1	//潜在解放(ナイトウォッチVII)
9,313513,1	//潜在解放(ナイトウォッチVIII)
9,313518,1	//潜在解放(スピリットハンドラーX)
9,313519,1	//潜在解放(スピリットハンドラーXI)
9,313495,1	//潜在解放(シャドウクロスX)
9,313496,1	//潜在解放(シャドウクロスXI)
9,313516,1	//潜在解放(天帝VII)
9,313517,1	//潜在解放(天帝VIII)
9,313510,1	//潜在解放(ソウルアセティックVIII)
9,313511,1	//潜在解放(ソウルアセティックIX)
9,313473,1	//潜在解放(ソウルアセティックX)
9,313514,1	//潜在解放(蜃気楼&不知火VII)
9,313515,1	//潜在解放(蜃気楼&不知火VIII)
9,313478,1	//潜在解放(蜃気楼&不知火IX)
9,313288,1	//潜在解放(トルバドゥール&トルヴェールVI)
9,313503,1	//潜在解放(トルバドゥール&トルヴェールVII)
9,313491,1	//潜在解放(ウィンドホークIX)
9,313492,1	//潜在解放(ウィンドホークX)
9,313450,1	//潜在解放(ウィンドホークXI)
9,313460,1	//潜在解放(インペリアルガードXI)
9,313446,1	//潜在解放(ドラゴンナイトX)
9,313479,1	//潜在解放(蜃気楼&不知火X)
9,313466,1	//潜在解放(バイオロXI)
9,313458,1	//潜在解放(カーディナルXIII)
9,313483,1	//潜在解放(スピリットハンドラーXII)
9,310969,1	//潜在覚醒(爆裂苦無I)
9,313291,1	//潜在覚醒(ダーククローI)
9,313745,1	//潜在解放(アークビショップIII)
9,313746,1	//潜在解放(ウォーロックIII)
9,313747,1	//潜在解放(ギロチンクロスIII)
9,313748,1	//潜在解放(サモナーIII)
9,313749,1	//潜在解放(ジェネティックIII)
9,313750,1	//潜在解放(シャドウチェイサーIII)
9,313751,1	//潜在解放(ソウルリーパーIII)
9,313752,1	//潜在解放(ソーサラーIII)
9,313753,1	//潜在解放(ミンストレル&ワンダラーII)
9,313754,1	//潜在解放(メカニックIII)
9,313755,1	//潜在解放(リベリオンIII)
9,313756,1	//潜在解放(ルーンナイトIII)
9,313757,1	//潜在解放(レンジャーIII)
9,313758,1	//潜在解放(ロイヤルガードIII)
9,313759,1	//潜在解放(影狼&朧II)
9,313760,1	//潜在解放(修羅III)
9,313761,1	//潜在解放(星帝III)
9,313762,1	//潜在覚醒(ハンドレッドスピアI)
9,313763,1	//潜在覚醒(チェーンライトニングI)
9,313764,1	//潜在覚醒(フェイントボムI)
9,313765,1	//潜在覚醒(ピンポイントアタックI)
9,313766,1	//潜在覚醒(コールドスローワーI)
9,313768,1	//潜在覚醒(デュプレライトII)
9,313769,1	//潜在覚醒(ダイヤモンドダストII)
9,313770,1	//潜在覚醒(クレイジーウィードII)
9,313771,1	//潜在覚醒(修羅身弾I)
